front_rim_distance,sensor_height,diameter,ddr,dp,cr,negative_points
5.0,0.5,8.0,0.35000000000000003,1.0,0.7293923373166483,50.0
5.0,0.5,8.0,0.36000000000000004,1.0,0.7313042082661028,50.0
5.0,0.5,8.0,0.37000000000000005,1.0,0.7316012663039677,50.0
5.0,0.5,8.0,0.38000000000000006,1.0,0.7325636641489648,50.0
5.0,0.5,8.0,0.39000000000000007,1.0,0.7337017516262873,50.0
5.0,0.5,8.0,0.4000000000000001,1.0,0.734140208928765,50.0
5.0,0.5,8.0,0.4100000000000001,1.0,0.7357272773186994,50.0
5.0,0.5,8.0,0.42000000000000004,1.0,0.7365958864080109,50.0
5.0,0.5,8.0,0.43000000000000005,1.0,0.7393021517284875,50.0
5.0,0.5,8.0,0.44000000000000006,1.0,0.7393070552124217,50.0
5.0,0.5,8.0,0.45000000000000007,1.0,0.7390961821183124,50.0
5.0,0.5,8.0,0.4600000000000001,1.0,0.7398731657478104,50.0
5.0,0.5,8.0,0.4700000000000001,1.0,0.7394318618549808,50.0
5.0,0.5,8.0,0.4800000000000001,1.0,0.7417743863507698,50.0
5.0,0.5,8.0,0.49000000000000005,1.0,0.7419022417564616,50.0
5.0,0.5,8.0,0.5000000000000001,1.0,0.741863803955819,50.0
5.0,0.5,10.0,0.05,1.0,0.4850838716577405,62.0
5.0,0.5,10.0,0.060000000000000005,1.0,0.5224571272622873,64.0
5.0,0.5,10.0,0.07,1.0,0.5498124477292932,64.0
5.0,0.5,10.0,0.08000000000000002,1.0,0.5739656458440299,66.0
5.0,0.5,10.0,0.09000000000000001,1.0,0.5835980994511624,66.0
5.0,0.5,10.0,0.1,1.0,0.5966672731055275,68.0
5.0,0.5,10.0,0.11000000000000001,1.0,0.6168736249329109,68.4
5.0,0.5,10.0,0.12000000000000001,1.0,0.6325786237385128,70.8
5.0,0.5,10.0,0.13,1.0,0.6443283881067632,73.9
5.0,0.5,10.0,0.14,1.0,0.6543020993710849,75.7
5.0,0.5,10.0,0.15000000000000002,1.0,0.6266835326395847,78.6
5.0,0.5,10.0,0.16000000000000003,1.0,0.6277389987212423,79.4
5.0,0.5,10.0,0.17000000000000004,1.0,0.6363197582609232,80.0
5.0,0.5,10.0,0.18000000000000005,1.0,0.6429590815862879,80.8
5.0,0.5,10.0,0.19,1.0,0.650440341442784,81.0
5.0,0.5,10.0,0.2,1.0,0.6563943214631924,81.4
5.0,0.5,10.0,0.21000000000000002,1.0,0.6616574488410966,82.0
5.0,0.5,10.0,0.22000000000000003,1.0,0.6669077578461435,82.3
5.0,0.5,10.0,0.23000000000000004,1.0,0.6722297234051775,82.7
5.0,0.5,10.0,0.24000000000000005,1.0,0.6768343951565571,82.8
5.0,0.5,10.0,0.25000000000000006,1.0,0.6802255306896237,83.1
5.0,0.5,10.0,0.26000000000000006,1.0,0.6838533280911056,83.4
5.0,0.5,10.0,0.27,1.0,0.6874341434645135,83.4
5.0,0.5,10.0,0.28,1.0,0.6918323857494555,83.3
5.0,0.5,10.0,0.29000000000000004,1.0,0.6947333267705125,83.5
5.0,0.5,10.0,0.30000000000000004,1.0,0.6968130389161382,83.8
5.0,0.5,10.0,0.31000000000000005,1.0,0.6995080674902178,84.4
5.0,0.5,10.0,0.32000000000000006,1.0,0.7023657016035992,84.1
5.0,0.5,10.0,0.33,1.0,0.7046491936703032,84.3
5.0,0.5,10.0,0.34,1.0,0.7069062996837224,84.9
5.0,0.5,10.0,0.35000000000000003,1.0,0.7082547866371182,84.8
5.0,0.5,10.0,0.36000000000000004,1.0,0.7113215077931611,84.7
5.0,0.5,10.0,0.37000000000000005,1.0,0.7135323340998438,84.7
5.0,0.5,10.0,0.38000000000000006,1.0,0.7160473747152198,84.8
5.0,0.5,10.0,0.39000000000000007,1.0,0.7168786159440391,85.1
5.0,0.5,10.0,0.4000000000000001,1.0,0.7184786574596159,84.9
5.0,0.5,10.0,0.4100000000000001,1.0,0.7188295858719176,85.0
5.0,0.5,10.0,0.42000000000000004,1.0,0.7215027576226382,85.2
5.0,0.5,10.0,0.43000000000000005,1.0,0.722551952518749,84.9
5.0,0.5,10.0,0.44000000000000006,1.0,0.7243316603059157,85.3
5.0,0.5,10.0,0.45000000000000007,1.0,0.7243901357680105,85.2
5.0,0.5,10.0,0.4600000000000001,1.0,0.7259031131878351,85.0
5.0,0.5,10.0,0.4700000000000001,1.0,0.7261356861041623,85.4
5.0,0.5,10.0,0.4800000000000001,1.0,0.728347879685765,85.3
5.0,0.5,10.0,0.49000000000000005,1.0,0.7283252983127826,85.8
5.0,0.5,10.0,0.5000000000000001,1.0,0.730402720246582,85.5
