front_rim_distance,sensor_height,diameter,ddr,dp,cr,negative_points
5.0,1.5,8.0,0.22000000000000003,1.0,0.5618296529147767,248.1
5.0,1.5,8.0,0.23000000000000004,1.0,0.5639877417441974,247.8
5.0,1.5,8.0,0.24000000000000005,1.0,0.5731421226328891,248.9
5.0,1.5,8.0,0.25000000000000006,1.0,0.5755403369447585,249.8
5.0,1.5,8.0,0.26000000000000006,1.0,0.5718090653532764,250.6
5.0,1.5,8.0,0.27,1.0,0.586053424257587,250.6
5.0,1.5,8.0,0.28,1.0,0.5915173338061293,251.1
5.0,1.5,8.0,0.29000000000000004,1.0,0.5916466564957455,251.2
5.0,1.5,8.0,0.30000000000000004,1.0,0.6067010978210139,252.1
5.0,1.5,8.0,0.31000000000000005,1.0,0.6102604028416903,252.9
5.0,1.5,8.0,0.32000000000000006,1.0,0.6183946199088186,253.7
5.0,1.5,8.0,0.33,1.0,0.6246322236738602,254.2
5.0,1.5,8.0,0.34,1.0,0.6259685739207573,254.2
5.0,1.5,8.0,0.35000000000000003,1.0,0.6291501827163543,254.4
5.0,1.5,8.0,0.36000000000000004,1.0,0.6260224827392066,254.8
5.0,1.5,8.0,0.37000000000000005,1.0,0.6300122887927604,254.6
5.0,1.5,8.0,0.38000000000000006,1.0,0.6345909581102666,255.0
5.0,1.5,8.0,0.39000000000000007,1.0,0.6379172473324266,254.9
5.0,1.5,8.0,0.4000000000000001,1.0,0.6406688465681191,255.0
5.0,1.5,8.0,0.4100000000000001,1.0,0.6421700276969133,255.0
5.0,1.5,8.0,0.42000000000000004,1.0,0.6479990273441297,255.0
5.0,1.5,8.0,0.43000000000000005,1.0,0.6509957999876494,255.0
5.0,1.5,8.0,0.44000000000000006,1.0,0.652271396114166,255.0
5.0,1.5,8.0,0.45000000000000007,1.0,0.6516855810410986,255.0
5.0,1.5,8.0,0.4600000000000001,1.0,0.6527148024185219,255.0
5.0,1.5,8.0,0.4700000000000001,1.0,0.6557727681727744,255.0
5.0,1.5,8.0,0.4800000000000001,1.0,0.6563955515433075,255.0
5.0,1.5,8.0,0.49000000000000005,1.0,0.6589836571309575,255.2
5.0,1.5,8.0,0.5000000000000001,1.0,0.6614955959942411,255.0
5.0,1.5,10.0,0.05,1.0,0.3286296800321488,224.0
5.0,1.5,10.0,0.060000000000000005,1.0,0.37469161470183854,260.9
5.0,1.5,10.0,0.07,1.0,0.3484770258046687,276.7
5.0,1.5,10.0,0.08000000000000002,1.0,0.34681236085187145,286.3
5.0,1.5,10.0,0.09000000000000001,1.0,0.4171569813704591,293.8
5.0,1.5,10.0,0.1,1.0,0.4611594865209224,297.8
5.0,1.5,10.0,0.11000000000000001,1.0,0.49124840237675765,299.3
5.0,1.5,10.0,0.12000000000000001,1.0,0.5083747053683815,305.0
5.0,1.5,10.0,0.13,1.0,0.5143093834984225,306.0
5.0,1.5,10.0,0.14,1.0,0.545040238521454,310.0
5.0,1.5,10.0,0.15000000000000002,1.0,0.5569597812712621,310.9
5.0,1.5,10.0,0.16000000000000003,1.0,0.5592413308179183,312.8
5.0,1.5,10.0,0.17000000000000004,1.0,0.5676244924639029,313.6
5.0,1.5,10.0,0.18000000000000005,1.0,0.5636858212374989,315.9
5.0,1.5,10.0,0.19,1.0,0.5701614479784752,316.0
5.0,1.5,10.0,0.2,1.0,0.5644193121011336,316.2
5.0,1.5,10.0,0.21000000000000002,1.0,0.5754589372013503,316.6
5.0,1.5,10.0,0.22000000000000003,1.0,0.5762913105868411,317.6
5.0,1.5,10.0,0.23000000000000004,1.0,0.5905464205241935,318.0
5.0,1.5,10.0,0.24000000000000005,1.0,0.5824412606486761,318.0
5.0,1.5,10.0,0.25000000000000006,1.0,0.5951158158650313,318.2
5.0,1.5,10.0,0.26000000000000006,1.0,0.6022821159522268,319.3
5.0,1.5,10.0,0.27,1.0,0.6043561268303603,320.3
5.0,1.5,10.0,0.28,1.0,0.6123698305508803,320.2
5.0,1.5,10.0,0.29000000000000004,1.0,0.6205562909643888,320.7
5.0,1.5,10.0,0.30000000000000004,1.0,0.6252053082542078,320.5
5.0,1.5,10.0,0.31000000000000005,1.0,0.6267104416221666,320.5
5.0,1.5,10.0,0.32000000000000006,1.0,0.6306450545517495,321.5
5.0,1.5,10.0,0.33,1.0,0.6314429798336036,321.5
5.0,1.5,10.0,0.34,1.0,0.6317317903163081,322.4
5.0,1.5,10.0,0.35000000000000003,1.0,0.6347946335981625,322.2
5.0,1.5,10.0,0.36000000000000004,1.0,0.6299111904667403,322.8
5.0,1.5,10.0,0.37000000000000005,1.0,0.6414186042800047,323.4
5.0,1.5,10.0,0.38000000000000006,1.0,0.641999193569837,323.3
5.0,1.5,10.0,0.39000000000000007,1.0,0.6453197984525983,323.4
5.0,1.5,10.0,0.4000000000000001,1.0,0.6472475046864661,323.3
5.0,1.5,10.0,0.4100000000000001,1.0,0.6527807611620268,323.8
5.0,1.5,10.0,0.42000000000000004,1.0,0.6549220843765834,323.9
5.0,1.5,10.0,0.43000000000000005,1.0,0.6534928118382852,324.0
5.0,1.5,10.0,0.44000000000000006,1.0,0.657664123168508,323.9
5.0,1.5,10.0,0.45000000000000007,1.0,0.6584579795061113,324.0
5.0,1.5,10.0,0.4600000000000001,1.0,0.6596240003353195,324.0
5.0,1.5,10.0,0.4700000000000001,1.0,0.6626813478371165,324.0
5.0,1.5,10.0,0.4800000000000001,1.0,0.6637886298938974,323.9
5.0,1.5,10.0,0.49000000000000005,1.0,0.6664903712066849,324.0
5.0,1.5,10.0,0.5000000000000001,1.0,0.6686606030255984,324.0
